lpermno,gvkey,datadate,SIC4,FF12,fyear,l1_TA,l1_lnTA,l1_RD_A,l1_ROA,l1_ROE,l1_LEVERAGE,l1_DY,l1_CPNA,l1_CEOAge,l1_CEOChair,l1_CEOTenure,l1_CEOFemale,CEOPay,lnCEOPay
92987,183247,31dec2018,6035,Finance,2018,1860.4949,7.5285978,0,.0074666417,.063707665,.068468332,.038872693,.016274318,,,,,,
93073,183283,31dec2018,8082,"Healthcare, Medical Equipment, and Drugs",2018,248.0015,5.5134349,0,.050394967,.076884851,.16082887,0,.25194511,61,0,2,0,2715.252,14.814395
92981,183312,31dec2018,7389,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,803.27191,6.688693,0,.35703173,.91222697,.47988704,0,.2693134,,,,,,
13863,183322,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,132.98361,4.8902259,.23635411,-.53707325,-.59214526,0,0,7.89959,,,,,,
92976,183324,31dec2018,6798,Finance,2018,5203.9673,8.5571766,0,.0210081,.094586782,.70137805,.11698817,.017434552,54,0,1,0,678.19037,13.427183
92980,183325,31dec2018,6726,Finance,2018,,,,,,,.072822601,,,,,,,
93123,183337,31mar2019,8090,"Healthcare, Medical Equipment, and Drugs",2018,865.08521,6.7628279,.0021765728,.040568184,.076155148,0,0,2.6669106,,,,,,
93098,183366,31dec2018,7011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,7123.1606,8.8711071,0,.032455683,.070638299,.18912931,0,.11414464,,,,,,
93132,183377,31dec2018,3577,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,2096.3892,7.6479716,.09327805,.013906186,.0532749,0,0,1.2430246,54,1,18,0,6130.7271,15.628824
92999,183388,31dec2018,6798,Finance,2018,58438.598,10.975732,0,.0063673626,.089489274,.12666528,.089929745,.0086080227,,,,,,
16463,183524,31dec2018,7812,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,25.730469,3.2476759,0,-.17713708,-.32639629,.15599178,0,.37084487,,,,,,
12451,183528,31dec2018,6200,Finance,2018,1345.0137,7.2041593,0,-.0077279005,-.039177876,.091272056,.017999999,4.5689135,,,,,,
16819,183547,31oct2018,3812,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,22.338797,3.1063249,.057356607,.13881962,.24155638,.34413964,0,.39818689,,,,,,
93174,183581,31dec2018,7389,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,6484.6572,8.777194,0,.051830534,.24378747,.57818246,.025935458,.050634053,64,1,9,0,5565.4443,15.532087
93085,183593,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,108.00613,4.682188,.47795027,-.45974314,19.005331,.72731417,0,2.5706437,,,,,,
14262,183602,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,400.73627,5.9933033,.18913703,.021157842,.04575884,.012073316,0,.050810359,,,,,,
14686,183603,31dec2018,6798,Finance,2018,23012.535,10.043795,0,-.0085125063,-.031023271,.436858,.19368975,.05954409,,,,,,
93014,183606,31dec2018,6798,Finance,2018,3796.1145,8.2417336,0,.047211945,.092447534,.46855688,.099728994,.019364817,51,0,6,0,1737.12,14.367739
93026,183620,31dec2018,6726,Finance,2018,,,,,,,.05805634,,,,,,,
93369,183636,31dec2018,8741,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,311.96326,5.7428856,0,-.175,-1.7604791,0,0,.96376389,,,,,,
92596,183640,31dec2018,4899,Telephone and Television Transmission,2018,3511.4907,8.1637955,.0040314104,.061833117,.14648327,.46494743,0,.085416101,59,0,12,0,3036.0603,14.926071
78003,183704,31dec2018,5172,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,78.273994,4.3602152,0,-.10002965,-.30135077,.23413795,0,.013293429,,,,,,
17370,183729,30nov2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,,,,,,,,,,,,,,
93246,183736,31dec2018,3621,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,1875.4598,7.5366092,.021250378,.078905366,.28484574,.45977154,0,.07359691,45,1,10,0,3738.8572,15.134291
93082,183739,30nov2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,6.8678336,1.9268488,1.253346,-1.1973773,-22.945597,.17439502,0,.3449091,,,,,,
93070,183780,31dec2018,6798,Finance,2018,23015.936,10.043942,0,.01243435,.10744201,.84589106,.12361623,.044450194,,,,,,
93128,183797,31dec2018,6282,Finance,2018,3060.4448,8.0263157,0,-.018470068,-.081391089,.19946502,0,.13037866,,,,,,
92486,183799,31dec2018,8742,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,294.32153,5.6846728,0,-.16784281,-.23751937,.19862208,0,.055361722,,,,,,
92477,183822,31dec2018,6798,Finance,2018,8290.1602,9.0228243,0,.020288464,.13661246,.84622997,.088646971,.032659832,59,1,9,0,229.08513,12.341849
93178,183830,31dec2018,6798,Finance,2018,2405.5225,7.7855225,0,.038553875,.066645272,.34167585,.040893193,.012716474,61,0,9,0,5118.3364,15.44834
93261,183833,31dec2018,6798,Finance,2018,1455.7087,7.2832479,0,.033864394,.051674269,.29446492,.023958927,.028064268,,,,,,
93350,183850,31dec2018,3845,"Healthcare, Medical Equipment, and Drugs",2018,14.449655,2.6706705,.022167962,-.33001348,-.46050391,.098759875,0,.77781588,,,,,,
15645,183860,31dec2018,3841,"Healthcare, Medical Equipment, and Drugs",2018,3.3647463,1.2133526,.079746135,-2.1376932,-2.8852887,0,0,.3869116,,,,,,
93153,183896,31dec2018,7350,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,494.51837,6.2035842,0,-.082045205,-.30439326,.35855889,0,.23621842,,,,,,
12329,183902,31dec2018,6282,Finance,2018,2779.2034,7.9299197,0,.011352198,.056625657,.70801824,.12129566,.12278189,,,,,,
93272,183903,31dec2018,3661,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,273.9613,5.612987,.4322398,-.28139764,-.57278067,.10167079,0,.15580015,,,,,,
93117,183918,31dec2018,6726,Finance,2018,,,,,,,.11822921,,,,,,,
93122,183919,31dec2018,6726,Finance,2018,,,,,,,.075666666,,,,,,,
12310,183932,30sep2018,6552,Finance,2018,352.49341,5.8650317,0,.016670486,.039094687,.34148815,0,.012580814,,,,,,
93104,183933,31dec2018,6726,Finance,2018,,,,,,,.1343945,,,,,,,
93296,183942,31dec2018,3823,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,6166.4038,8.7268715,.019604534,.061485428,.17409298,.49239731,0,.12789287,,,,,,
93371,183945,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,12.491529,2.5250506,1.8199792,-2.4535453,-4.5891838,0,0,9.3651772,,,,,,
93200,183963,31dec2018,6798,Finance,2018,1834.0468,7.5142803,0,.038592964,.072713621,.41994977,.059062384,.039420262,55,0,9,0,5002.772,15.425503
93356,183974,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,311.51758,5.7414556,.069095731,-.0072722938,-.0088143917,0,0,.94842076,55,0,17,0,3555.0981,15.083893
12384,184035,31dec2018,5171,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,4992.1704,8.515626,0,-.0031896194,-.010341511,.53165656,.059602648,.01773555,,,,,,
93301,184046,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,46.606937,3.8417494,.50159371,-1.2953703,1.5951966,.36808237,0,2.010736,,,,,,
17313,184049,31dec2018,7500,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,,,,,,,,,,,,,,
88244,184070,31dec2018,3911,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,2824.7019,7.9461579,0,.0086094774,.06712161,.8633948,0,1.0712146,,,,,,
93401,184101,30jun2018,4899,Telephone and Television Transmission,2018,240.99161,5.4847622,.28163815,-.18208507,-.42142525,0,0,.64482522,,,,,,
15186,184113,31dec2018,3651,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,24.913422,3.2154067,.24995342,-.73171097,-.9183349,0,0,1.2467555,,,,,,
14172,184133,31dec2018,3612,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,64.890213,4.1726966,0,-.038589213,-.15409668,.41510946,0,.003128947,,,,,,
93399,184149,31may2019,8200,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,45.315445,3.813648,0,-.24916507,-.71792907,.39414427,.079246283,.12243865,,,,,,
12325,184155,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,695.21655,6.5442233,.0011765759,.12398919,.2369989,.30685261,0,.10747712,,,,,,
93233,184157,30jun2018,4841,Telephone and Television Transmission,2018,747.45276,6.6166711,0,.20801596,-.1773573,1.6307741,0,.21249418,,,,,,
93304,184167,31dec2018,6020,Finance,2018,11339.544,9.336051,0,.008721754,.074614599,.062110633,.023970038,.066262282,,,,,,
93380,184182,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,4086.4724,8.3154373,.010270293,.0049484987,.021184256,.46517998,0,.26516226,,,,,,
93210,184224,31dec2018,6726,Finance,2018,,,,,,,.068842731,,,,,,,
12591,184254,31dec2018,6282,Finance,2018,6490.9429,8.778163,0,.089986801,.52489722,.33821219,.05527338,.13805285,,,,,,
93264,184256,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,562.34534,6.3321161,.24473232,-.1930692,-11.874187,.66069865,0,.576217,,,,,,
93372,184258,31dec2018,3531,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,636.15991,6.4554501,.0042704358,.080744214,.21553853,.46022043,.025396826,.056879442,,,,,,
93434,184259,30jun2018,100,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,108.7229,4.6888022,.025892399,-.10095645,-.19310051,.33139196,0,.006402819,,,,,,
93266,184263,30jun2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,161.83836,5.0865979,.077311426,-.070036948,-.10338578,0,0,.39740413,57,1,19,0,1451.8793,14.18837
93267,184287,31dec2018,6797,Finance,2018,1524.1307,7.3291793,0,.04290418,.07642103,.32863215,.079168729,.10114799,,,,,,
93373,184323,31jan2019,5600,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,1102.6479,7.0054698,0,.016306741,.029611621,.056163359,0,.24829276,49,0,3,0,8135.7129,15.911774
93299,184352,31dec2018,4412,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,4176.5713,8.3372459,0,-.035177138,-.093894206,.61515379,.013114754,.043243442,,,,,,
93262,184363,31dec2018,6726,Finance,2018,,,,,,,.132955,,,,,,,
93249,184364,31dec2018,6726,Finance,2018,,,,,,,.13079612,,,,,,,
11664,184392,31dec2018,7389,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2040.3241,7.6208639,0,.039083406,.11233667,.036227476,0,.86936891,55,0,17,0,4990.0874,15.422964
93420,184442,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,6141.897,8.7228889,0,.018714068,.03667279,.31709218,0,.0025339439,57,1,11,0,6581.3628,15.699753
93306,184453,31dec2018,7011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2486.9312,7.8188047,0,.070991419,.19215064,.28992152,.0044312123,.30626136,,,,,,
12789,184465,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,14.219396,2.6546068,.680444,-3.3883121,1.5183311,0,0,1.1585624,,,,,,
93429,184500,31dec2018,6200,Finance,2018,4889.0024,8.4947433,0,.076077253,.12878545,.23508745,.008347379,.028015306,54,1,5,0,7721.3916,15.859505
12402,184526,31dec2018,2086,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,356.30008,5.8757734,0,-.016570555,-.08897315,.71208823,0,.014771252,,,,,,
93393,184542,31dec2018,3845,"Healthcare, Medical Equipment, and Drugs",2018,112.8657,4.7261987,.35175467,-.50879389,-.87830162,.23054902,0,1.452231,,,,,,
12495,184545,31dec2018,6159,Finance,2018,91.409874,4.5153537,0,-.11390206,-.13379467,.025667069,0,.050994918,,,,,,
93289,184551,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,765.85303,6.6409903,.13854317,-.011137621,-.023713037,.42141473,0,.097600311,48,1,15,0,3721.6128,15.129667
11370,184576,31dec2018,6282,Finance,2018,800.38257,6.6850896,0,-.0038048748,-.0075182454,.27858877,0,.077649862,,,,,,
14435,184585,31dec2018,2510,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,74.145119,4.3060241,.004683313,.047146186,.05500526,.052618399,0,.077197008,,,,,,
93340,184604,30jun2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,369.90671,5.9132509,.074885547,.034710649,.051072866,.0042519225,0,.41039866,,,,,,
93314,184688,31dec2018,6798,Finance,2018,1292.6198,7.1644263,0,.021173438,.036702435,.38666126,.057996485,.026922286,62,1,9,0,4085.7454,15.223015
93352,184689,30sep2018,6797,Finance,2018,1628.6858,7.3955288,0,.046909776,.085900456,.44284439,.081296496,.036981162,,,,,,
12449,184700,31dec2018,7374,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,10508.667,9.2599554,0,.065398172,.20133159,.39922887,0,.11100576,60,1,18,0,7033.5161,15.766197
12559,184702,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,374.12656,5.9245939,.14464962,-.13235539,-.27427477,.2039146,0,.30372593,,,,,,
12307,184717,31dec2018,2860,Chemicals and Allied Products,2018,140.64621,4.9462476,.37598938,-.47747272,.36048424,1.0931523,0,.6568194,,,,,,
12084,184725,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,22328.584,10.013623,.065574452,.092103623,.16374658,.27298433,0,.17300752,,,,,,
15854,184727,30sep2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,7.167727,1.9695886,.25569949,-.65168393,-.67995673,0,0,5.6839828,,,,,,
93357,184735,31dec2018,6797,Finance,2018,582.78076,6.3678112,0,-.012592323,-.023021784,.43705431,.11933701,.0057958518,,,,,,
12009,184748,31dec2018,2750,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,2276.9602,7.7305965,.0036698745,.043712281,.20520674,.39341053,.053097345,.026968174,,,,,,
93406,184767,31dec2018,2085,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,456.24997,6.1230407,0,.055278346,.086398669,.31065884,0,.29496092,,,,,,
93325,184768,31dec2018,6726,Finance,2018,,,,,,,.05623294,,,,,,,
12340,184785,31dec2018,3711,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,1169.9523,7.0647182,0,.036324188,.16960633,.30694941,.014729951,.10884109,,,,,,
12089,184797,31dec2018,7372,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1407.8204,7.2497978,.058993876,.00024863268,.00075118308,.42773789,0,.12239183,,,,,,
93374,184899,31dec2018,6361,Finance,2018,8888.373,9.0924997,0,.044190869,.12156738,.076547898,.025695931,.19932213,59,0,8,0,7619.0161,15.846158
93370,184936,31dec2018,6726,Finance,2018,,,,,,,.064666666,,,,,,,
15914,184957,31dec2018,3711,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,15.323338,2.729377,1.0747697,-2.4973946,-11.736048,.41529328,0,.32722154,,,,,,
93433,184994,31dec2018,6512,Finance,2018,6.1724157,1.8200903,0,-.28610107,.033251166,.82731646,0,.031177292,,,,,,
93436,184996,31dec2018,3711,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,26605.426,10.18887,.048091263,-.068447895,-.46289545,.36468241,0,.14018853,,,,,,
93419,185018,31dec2018,6798,Finance,2018,6148.3403,8.723937,0,.01045383,.019029785,.36565301,.02919708,.01553186,55,1,8,0,5767.251,15.567706
93424,185062,31dec2018,6722,Finance,2018,,,,,,,0,,,,,,,
12374,185112,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,851.86951,6.7474332,.25872201,-.081638701,-.18207054,.46084386,0,.79088807,,,,,,
12362,185113,31dec2018,6036,Finance,2018,,,,,,,,,,,,,,
12356,185119,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,637.76709,6.457973,.0053864643,-.015942479,-.035210859,.38778904,0,.026651721,,,,,,
12078,185125,30jun2018,3845,"Healthcare, Medical Equipment, and Drugs",2018,21.411263,3.0639172,.025887862,.096656695,.11689742,.049781017,0,.31875107,,,,,,
10158,185128,31dec2018,1600,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,913.56116,6.8173504,0,.038102508,.11137485,.43772507,0,.042389438,,,,,,
93426,185138,31dec2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,284.62097,5.6511583,.038166568,.046794824,.074266396,.10554525,0,.31986704,,,,,,
93415,185156,31dec2018,6726,Finance,2018,,,,,,,.092992797,,,,,,,
93416,185157,31dec2018,6726,Finance,2018,,,,,,,.11317073,,,,,,,
15586,185164,31dec2018,6798,Finance,2018,1468.0266,7.2916741,0,.053307176,.1245355,.50251025,.035311427,.014312034,,,,,,
12093,185177,31dec2018,6798,Finance,2018,1423.0156,7.2605338,0,.048839957,.26636896,.61303264,.031431079,.0034352224,56,0,2,0,5174.9321,15.459337
12592,185193,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,98.143082,4.5864263,.02309257,-.49582329,.89287722,1.3145169,0,.027768865,,,,,,
12363,185195,31jan2019,3100,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,325.58286,5.7856169,0,.020007471,.024593124,0,0,.53958851,52,0,5,0,2379.8923,14.682566
10220,185229,31dec2018,3559,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,1589.8418,7.3713899,.0041989349,.086340383,.5180347,.29721275,.0069432966,.14240015,,,,,,
17913,185263,31dec2018,8200,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,,,,,,,,,,,,,,
12497,185289,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,157.19141,5.0574641,.26121804,-.25285435,-.37843883,0,0,2.430311,,,,,,
15411,185291,31dec2018,7990,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,5027.7388,8.5227261,0,.047871646,.16011669,.43555203,0,.13423049,,,,,,
12015,185315,31dec2018,6726,Finance,2018,,,,,,,.096241459,,,,,,,
12082,185319,31mar2019,4700,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,1639.1588,7.4019384,0,-.12371422,-.1401304,.00036930968,0,.28337157,,,,,,
15254,185323,31dec2018,1389,"Oil, Gas, and Coal Extraction and Products",2018,41.084446,3.7156296,0,-.15577401,-.83805472,.6718418,0,.0089149317,,,,,,
14890,185337,30sep2018,8082,"Healthcare, Medical Equipment, and Drugs",2018,974.31134,6.881731,0,.0060330746,.03886028,.60174942,0,.0073183984,,,,,,
12681,185339,31dec2018,6798,Finance,2018,2488.8975,7.8195953,0,.011660904,.025747916,.43786901,.051408708,.01060456,,,,,,
13903,185344,31dec2018,3350,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,625.69055,6.4388561,0,.075530492,.35769501,.4659445,.0058912388,.095950559,,,,,,
12668,185345,31dec2018,6798,Finance,2018,3019.7021,8.0129137,0,.0085110245,.0216957,.5624963,.046419755,.022964384,,,,,,
12492,185353,31dec2018,3310,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,141.60809,4.9530635,.027996512,.035044815,.052265659,.20884612,0,.056401342,,,,,,
12919,185355,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,3868.0583,8.2605076,.053998329,-.098539829,-.41421333,.45646015,0,.22470702,,,,,,
12477,185370,31dec2018,6162,Finance,2018,2050.4407,7.6258101,0,.095600627,.26083869,.49882883,0,.15462863,50,1,11,0,3676.0918,15.117361
86092,185372,31dec2018,3949,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",2018,192.60852,5.2606597,.038486566,-.0032441709,-.0041292906,.10046806,0,.0090275444,,,,,,
13837,185375,31dec2018,7374,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,838.20441,6.7312622,0,.060982201,.38202232,.68204051,.021978023,.071658947,44,0,3,0,1553.3728,14.255939
12488,185380,31aug2018,3674,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,16.405924,2.7976425,.048160724,-.23152235,-.52334654,.18256932,0,.25425893,,,,,,
12566,185396,31dec2018,6798,Finance,2018,2051.7842,7.6264648,0,.044895772,.077853128,.39288938,.044156272,.030788757,48,1,8,0,3985.7251,15.19823
12557,185416,30nov2018,6159,Finance,2018,589.00702,6.378438,0,-.0051041157,-.016466472,.68241775,0,.053606216,,,,,,
12360,185419,31dec2018,3826,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,133.77652,4.8961706,.45337442,-.63982815,-1.0706828,.094632298,0,.77417129,,,,,,
12070,185453,31dec2018,6798,Finance,2018,995.06244,6.9028053,0,.007776198,.023975559,.61495596,.079111725,.0075415294,74,1,12,0,2374.833,14.680438
12103,185484,31dec2018,6726,Finance,2018,,,,,,,.082349032,,,,,,,
14420,185495,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,30.584467,3.4204922,.003673234,-.84566349,-1.7780685,.33177498,0,.070903771,,,,,,
12446,185518,31dec2018,6211,Finance,2018,,,,,,,0,,,,,,,
12476,185532,31dec2018,4923,Utilities,2018,13359.269,9.4999657,0,.0037529711,.0087658064,.35118079,.075175546,.0096271243,,,,,,
12352,185542,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,229.18436,5.4345269,.050898749,-.22985865,.74041837,.18575776,0,.071171924,,,,,,
12513,185549,31dec2018,6798,Finance,2018,2098.198,7.6488342,0,.012973347,.035165705,.58632731,.027458159,.042415969,80,1,3,0,3575.29,15.089557
12293,185550,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1857.1608,7.526804,.019497514,.010852116,.029350324,.32403818,0,.33959761,,,,,,
12331,185565,31dec2018,6726,Finance,2018,,,,,,,.066379234,,,,,,,
12502,185569,30jun2018,6035,Finance,2018,446.88455,6.1023002,0,.011478921,.064273335,0,.014545455,.045041818,,,,,,
12747,185585,31dec2018,6797,Finance,2018,1790.0916,7.4900222,0,.056741171,.1057011,.45098022,.10036901,.032201383,,,,,,
16594,185587,31dec2018,8731,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,3.1521287,1.148078,.088954344,-1.3484536,-1.5199203,.029455081,0,.80681211,,,,,,
12341,185593,31dec2018,6726,Finance,2018,,,,,,,.078141533,,,,,,,
90092,185618,31dec2018,6798,Finance,2018,6529.2021,8.7840405,0,.022522293,.046138823,.48270139,.092168353,.091150455,63,1,8,0,4239.2212,15.259891
12796,185624,31dec2018,4512,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,3847.5002,8.2551794,0,.10149881,.23668364,.36921078,0,.27814323,,,,,,
12660,185645,31dec2018,5400,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,1408.0693,7.2499747,0,-.098150358,.91886735,.85523957,0,.04406083,,,,,,
12639,185646,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,897.99921,6.800169,.064077377,-.063415669,-2.77283,.5512805,0,1.3936614,,,,,,
13693,185659,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,7.5799642,2.0255084,.28515434,-.99497795,-1.1706297,0,0,8.1627388,,,,,,
15538,185689,31dec2018,1040,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,40.621143,3.7042887,0,-.29930744,-.31838849,0,0,.41625664,,,,,,
12521,185703,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,77.287033,4.3475261,.22360107,-.37400591,-.53200614,0,0,.6039539,,,,,,
12339,185733,28feb2019,8200,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2836.042,7.9501648,0,.064965189,.12243729,.077286117,.0022060382,.97146928,,,,,,
12391,185770,31dec2018,4412,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,2312.1472,7.7459321,0,.029263968,.059806045,.4911806,.069324091,.080823794,,,,,,
12326,185775,31dec2018,6722,Finance,2018,,,,,,,0,,,,,,,
12377,185783,31dec2018,6282,Finance,2018,926.82886,6.831769,0,.11746562,.17224593,.075132154,0,.46685171,,,,,,
12373,185797,31dec2018,6552,Finance,2018,6247.6802,8.7399654,0,.025026362,.052907553,.42471659,0,.14673795,,,,,,
12355,185821,31dec2018,6797,Finance,2018,217.39568,5.3817191,0,.040961623,.071004994,.4017792,.10695187,.028977992,,,,,,
12515,185824,31dec2018,6020,Finance,2018,28176.023,10.246226,0,.020241648,.20299418,.17048909,.020628683,.0064532831,,,,,,
15297,185826,31dec2018,3841,"Healthcare, Medical Equipment, and Drugs",2018,13.040249,2.5680406,.78910643,-1.9042364,-2.6454005,.060662158,0,17.145994,,,,,,
12583,185836,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,583.41864,6.3689051,.091172256,-.067811847,-.15246366,.4400219,0,.98209286,67,1,11,0,5291.3457,15.481584
12365,185837,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,7351.3979,8.9026461,.010981175,-.031274252,-.14221562,.50087595,0,.2519283,,,,,,
12366,185881,31mar2019,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,3345.5886,8.1153975,0,.084673889,.55011827,.50468892,.018078512,.086526752,,,,,,
16642,185894,30jun2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,2461.0742,7.8083534,0,.0016599388,.0072980593,.345305,0,.010483379,,,,,,
12573,185908,31dec2018,2834,"Healthcare, Medical Equipment, and Drugs",2018,70.147163,4.2505956,.2568959,-.6817556,1.4108303,1.3591169,0,4.0090833,,,,,,
12494,185921,31dec2018,4899,Telephone and Television Transmission,2018,213.63354,5.3642621,0,-.070301704,-.15089694,.25256634,0,.17723443,,,,,,
16560,185952,31oct2018,3713,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,1164.6925,7.0602126,.0033632752,.025008131,.05480225,.18323432,.0058139535,.014425106,,,,,,
12376,185966,31dec2018,6726,Finance,2018,,,,,,,.090579711,,,,,,,
12368,185968,31dec2018,6726,Finance,2018,,,,,,,.076983005,,,,,,,
14358,186013,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,26.709066,3.2850032,0,-.031981088,-.057647724,.36566204,0,.037957784,,,,,,
13113,186061,31dec2018,1311,"Oil, Gas, and Coal Extraction and Products",2018,181.92656,5.2036033,0,-.40869841,2.5876307,.65225267,0,.097836196,,,,,,
16266,186078,31dec2018,6798,Finance,2018,60.895039,4.1091518,0,-.027947612,-.055641562,.46492445,0,.10938769,,,,,,
12640,186129,31dec2018,7370,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,274.2417,5.6140099,.01939588,-.10104546,-.26622304,.48852298,0,1.7656037,,,,,,
13191,186130,31dec2018,1040,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,1551.9586,7.3472729,0,-.0098430365,-.01942363,.44544452,0,.034845956,,,,,,
